iteration LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm LSE_center_1000_gamma_time LSE_center_1000_gamma_objective LSE_center_1000_gamma_hpwl LSE_center_1000_gamma_euclidean_norm WA_center_1000_gamma_time WA_center_1000_gamma_objective WA_center_1000_gamma_hpwl WA_center_1000_gamma_euclidean_norm
752 13597.8 178.71497 6.05239 0.0032786 14827.8 3.21053 5.36902 0.004925515 13650 6.29223 4.80621 0.03416478 15998.3 4.72602 4.89989 0.042059047499999995
753 13616.1 178.71455 6.05422 0.0032720025 14847 3.21024 5.36991 0.0049045025 13668.5 6.29172 4.8057 0.03421644 16019.4 4.72563 4.89949 0.042055207500000004
754 13634.5 178.71413 6.05604 0.0032652975 14866.6 3.20997 5.37081 0.004884335 13687.7 6.29123 4.8052 0.034266080000000004 16040.2 4.72522 4.89909 0.04204927
755 13652.7 178.71369 6.05787 0.0032582874999999996 14885.6 3.20969 5.37171 0.0048651275 13706.4 6.29074 4.80469 0.034313054999999995 16061.2 4.72482 4.89867 0.04204540750000001
756 13671.6 178.71327 6.05969 0.00325144 14905 3.20942 5.3726 0.0048469875 13725.1 6.29023 4.80419 0.034356387499999995 16082.1 4.72442 4.89827 0.04204794
757 13690.2 178.71285 6.06151 0.0032446425 14924.2 3.20915 5.3735 0.00482998 13743.2 6.28974 4.80368 0.034395234999999996 16103.2 4.72401 4.89787 0.042058195
758 13709.1 178.71243 6.06333 0.00323755 14943 3.20888 5.3744 0.0048141600000000005 13762.2 6.28923 4.80317 0.03442895 16124 4.72361 4.89747 0.042074307500000005
759 13729.2 178.71201 6.06515 0.0032301025 14962.6 3.2086 5.37528 0.004799540000000001 13780.9 6.28874 4.80267 0.0344567 16145.1 4.72322 4.89706 0.042093977500000004
760 13748.5 178.71159 6.06697 0.003222625 14981.6 3.20833 5.37618 0.004786105 13799.3 6.28824 4.80216 0.0344775875 16166 4.72281 4.89666 0.042117017500000006
761 13766.5 178.71118 6.06879 0.0032151299999999996 15001.2 3.20806 5.37707 0.0047738125 13818.7 6.28775 4.80166 0.03449118 16187.3 4.72242 4.89626 0.042145005
762 13785.1 178.71076 6.0706 0.0032076375000000003 15020 3.2078 5.37797 0.004762590000000001 13837.8 6.28724 4.80115 0.0344978025 16207.8 4.72201 4.89586 0.0421789875
763 13804.2 178.71034 6.07241 0.0032001624999999996 15039.2 3.20753 5.37886 0.0047523475 13856.8 6.28675 4.80064 0.0344986325 16228.7 4.72162 4.89546 0.0422182875
764 13822.3 178.70993 6.07423 0.0031926625 15058.6 3.20727 5.37977 0.0047427075 13875.6 6.28625 4.80013 0.03449582 16249.2 4.72121 4.89506 0.042261360000000005
765 13840.5 178.70951 6.07604 0.0031849925 15078 3.207 5.38068 0.0047215075 13894 6.28576 4.79962 0.0344919675 16269.8 4.72082 4.89466 0.042307040000000004
766 13857.8 178.70909 6.07783 0.0031773125 15097 3.20674 5.38158 0.004697295000000001 13913.5 6.28527 4.79911 0.0344890125 16290.3 4.72041 4.89427 0.042355492499999994
767 13875.8 178.70868 6.07964 0.0031697574999999998 15116.6 3.20648 5.38248 0.0046738175 13932.4 6.28477 4.79861 0.034487905 16311.2 4.72002 4.89387 0.042408665
768 13893.8 178.70827 6.08145 0.003162345 15135.4 3.20622 5.38338 0.0046505475 13950.1 6.28427 4.79811 0.034489122500000004 16331.6 4.71962 4.89346 0.04246909
769 13912.8 178.70785 6.08324 0.0031550875 15155 3.20596 5.38427 0.0046232899999999995 13968.7 6.28378 4.79761 0.0344926625 16352.5 4.71922 4.89306 0.0425370275
770 13932.1 178.70744 6.08504 0.0031479875000000003 15173.8 3.2057 5.38518 0.00459737 13986.3 6.28329 4.79711 0.0344978875 16372.8 4.71882 4.89267 0.042608692499999996
771 13951.1 178.70704 6.08684 0.0031410325 15193 3.20544 5.38608 0.0045730275 14004.9 6.2828 4.79661 0.0345039325 16393.3 4.71843 4.89227 0.042677480000000004
772 13969.9 178.70662 6.08863 0.00313424 15212.2 3.20518 5.38697 0.004550007500000001 14022.6 6.28231 4.79611 0.034510147500000005 16413.8 4.71803 4.89188 0.0427370325
773 13989.1 178.70621 6.09043 0.0031276125000000003 15231 3.20492 5.38787 0.0045283175 14040.9 6.28182 4.79562 0.034516155 16434.3 4.71763 4.89148 0.0427839825
774 14008 178.70581 6.09222 0.0031211625 15250.6 3.20467 5.38876 0.0045084850000000004 14059.1 6.28133 4.79512 0.034521947500000004 16454.8 4.71724 4.89107 0.0428190025
775 14026.7 178.7054 6.09401 0.0031148925 15269.4 3.20441 5.38966 0.0044906625 14076.7 6.28085 4.79463 0.0345277525 16475.5 4.71684 4.89067 0.042845875
776 14046.3 178.70499 6.0958 0.0031088025 15288.8 3.20417 5.39055 0.004474965 14095.3 6.28036 4.79414 0.03453371 16496 4.71644 4.89028 0.042869439999999995
777 14065.3 178.70459 6.0976 0.0031028975 15308 3.20392 5.39144 0.0044574474999999995 14113 6.27988 4.79365 0.034539904999999996 16516.8 4.71605 4.88988 0.0428940475
778 14084.1 178.70418 6.09939 0.0030962925000000002 15327 3.20367 5.39234 0.0044354 14131 6.2794 4.79315 0.034546574999999996 16537.5 4.71565 4.88948 0.042922892500000004
779 14102.9 178.70378 6.10118 0.00308967 15346.6 3.20343 5.39325 0.0044150725 14149.9 6.27891 4.79267 0.034553984999999995 16558.3 4.71525 4.88909 0.04295756
780 14121.3 178.70337 6.10296 0.0030832475 15365.6 3.20318 5.39414 0.00439668 14168.1 6.27843 4.79217 0.0345620975 16579 4.71485 4.88869 0.04299772
781 14141.1 178.70297 6.10474 0.003077035 15385 3.20294 5.39503 0.0043804025 14187 6.27795 4.79169 0.034570687499999996 16599.9 4.71446 4.8883 0.0430412975
782 14160.6 178.70257 6.10652 0.0030710424999999997 15404.2 3.20271 5.39593 0.0043663975 14205.4 6.27746 4.7912 0.0345794475 16620.5 4.71407 4.88789 0.043085099999999994
783 14179.6 178.70217 6.10831 0.0030652775 15423.6 3.20246 5.39682 0.0043548400000000004 14224.2 6.27698 4.79071 0.03458805 16641.4 4.71367 4.8875 0.0431256375
784 14198.4 178.70177 6.11007 0.003059745 15443 3.20223 5.39772 0.0043453025 14242.9 6.2765 4.79022 0.0345964625 16662.2 4.71328 4.8871 0.0431599025
785 14217 178.70137 6.11185 0.0030544500000000002 15462.2 3.202 5.39863 0.004337035 14261.3 6.27603 4.78974 0.034604825 16682.9 4.71289 4.88671 0.043185667500000004
786 14235.4 178.70097 6.11363 0.00304939 15482 3.20177 5.39953 0.00433008 14280.5 6.27554 4.78925 0.034613055000000004 16703.9 4.71249 4.88632 0.043201050000000005
787 14254.3 178.70057 6.1154 0.0030445675 15501 3.20154 5.40043 0.004324452499999999 14298.9 6.27506 4.78877 0.034621004999999996 16724.6 4.7121 4.88592 0.043204542500000005
788 14273 178.70018 6.11717 0.0030399725000000003 15520.4 3.20131 5.40133 0.004320155 14317.3 6.27458 4.78828 0.034628725000000006 16745.6 4.71171 4.88552 0.043196742499999996
789 14291.7 178.69979 6.11894 0.0030356000000000003 15539.6 3.20109 5.40225 0.0043171675 14336.1 6.27411 4.7878 0.034636450000000006 16766.4 4.7113 4.88512 0.04318167
790 14310.6 178.69939 6.12071 0.0030309325000000002 15558.8 3.20086 5.40316 0.004315447500000001 14354.4 6.27363 4.7873 0.034644455 16787.5 4.71091 4.88473 0.043164724999999994
791 14329.9 178.699 6.12248 0.003025795 15578.6 3.20064 5.40408 0.0043114175 14372.7 6.27314 4.78682 0.0346529475 16808.2 4.71052 4.88433 0.0431487675
792 14348.7 178.69861 6.12424 0.0030208849999999996 15597.6 3.20041 5.40499 0.0043029975 14391.4 6.27267 4.78634 0.0346619575 16829.5 4.71012 4.88394 0.043133197500000005
793 14368 178.69822 6.12601 0.0030162024999999997 15617.6 3.20018 5.40589 0.00429503 14409.5 6.27219 4.78585 0.0346713325 16850.3 4.70973 4.88353 0.043117105
794 14387.2 178.69782 6.12777 0.00301175 15636.6 3.19996 5.4068 0.0042875199999999995 14428.3 6.27171 4.78537 0.0346808575 16871.4 4.70933 4.88314 0.04310197
795 14406.4 178.69743 6.12953 0.0030075225 15655.8 3.19973 5.4077 0.00428048 14447 6.27124 4.78489 0.034690425 16892.1 4.70894 4.88274 0.043090595
796 14424.5 178.69704 6.13129 0.0030035475 15675.2 3.1995 5.4086 0.004273905 14465.9 6.27075 4.7844 0.0347001375 16913.2 4.70854 4.88235 0.043084227499999996
797 14442.2 178.69666 6.13305 0.0029996974999999997 15694.2 3.19927 5.40951 0.0042678025 14483.6 6.27027 4.78392 0.034710200000000004 16934.1 4.70814 4.88195 0.0430819525
798 14459.9 178.69626 6.13481 0.0029959075 15714 3.19904 5.41041 0.004262155 14502.3 6.2698 4.78343 0.034720715 16955.2 4.70775 4.88155 0.0430826025
799 14478.3 178.69588 6.13657 0.0029921625 15733.2 3.19881 5.41131 0.0042569625 14520.1 6.26931 4.78295 0.03473182 16976 4.70736 4.88116 0.043085700000000005
800 14497.1 178.69549 6.13832 0.00298841 15752.6 3.19859 5.41221 0.0042522025 14538.8 6.26884 4.78245 0.034744082499999995 16997.2 4.70695 4.88076 0.0430907875
801 14514.8 178.69511 6.14007 0.002984685 15771.8 3.19836 5.41312 0.004247855 14556.4 6.26836 4.78197 0.0347582375 17018 4.70656 4.88036 0.043097792499999996
802 14532.7 178.69473 6.14182 0.0029809725 15790.6 3.19814 5.41401 0.004243892500000001 14574.9 6.26789 4.78149 0.0347746575 17039.2 4.70617 4.87997 0.043108622500000006
803 14551 178.69434 6.14358 0.0029773075000000004 15810.2 3.19791 5.41491 0.0042402875 14592.5 6.2674 4.781 0.0347934275 17059.8 4.70577 4.87957 0.043126905
804 14570.1 178.69396 6.14532 0.00297368 15829 3.19769 5.41581 0.004237 14611.3 6.26693 4.78052 0.034814545 17080.5 4.70537 4.87917 0.043154992499999996
805 14587.8 178.69357 6.14706 0.0029700475 15848.6 3.19746 5.41671 0.004233995 14629.6 6.26645 4.78003 0.0348377275 17100.8 4.70498 4.87878 0.04319176
806 14606.6 178.69319 6.14881 0.002966405 15867.6 3.19725 5.4176 0.0042312275 14648.3 6.26598 4.77955 0.034862295 17121.3 4.70458 4.87838 0.04323395
807 14625.2 178.69281 6.15055 0.00296275 15886.6 3.19702 5.4185 0.0042286525 14666.8 6.2655 4.77907 0.034887337500000004 17141.8 4.70419 4.87798 0.043278857500000004
808 14643.5 178.69243 6.15229 0.002959075 15906 3.1968 5.41941 0.004226219999999999 14686.5 6.26503 4.77859 0.0349120825 17162.7 4.7038 4.87759 0.043325125
809 14661.9 178.69205 6.15402 0.002955365 15925 3.19658 5.4203 0.00422388 14705.1 6.26455 4.77811 0.034936102499999996 17183.1 4.7034 4.87719 0.0433716475
810 14680.6 178.69168 6.15576 0.00295152 15944.4 3.19635 5.4212 0.0042215825 14724 6.26408 4.77763 0.0349591925 17204 4.703 4.8768 0.0434170125
811 14699.4 178.6913 6.1575 0.0029476274999999997 15963.4 3.19613 5.42209 0.004219272499999999 14742.4 6.2636 4.77715 0.0349810775 17224.4 4.70261 4.8764 0.043460482499999994
812 14718.2 178.69092 6.15923 0.0029436825 15982.4 3.19591 5.42299 0.0042168975 14761.7 6.26313 4.77666 0.03500125 17245.5 4.70221 4.87601 0.043503465
813 14737 178.69055 6.16097 0.0029396749999999997 16001.6 3.1957 5.42389 0.004214405 14780 6.26266 4.77618 0.035018895 17266.2 4.70182 4.87561 0.0435492575
814 14755.1 178.69017 6.1627 0.0029353625 16020.2 3.19547 5.42479 0.004211744999999999 14798.2 6.26218 4.7757 0.0350330825 17286.8 4.70142 4.87522 0.0436004025
815 14773.3 178.6898 6.16443 0.0029308125000000003 16039.8 3.19525 5.42568 0.0042088675 14816.4 6.26171 4.77523 0.035043217499999994 17307.3 4.70103 4.87482 0.043655865
816 14791.3 178.68942 6.16616 0.0029262100000000003 16058.4 3.19503 5.42658 0.0042057250000000004 14835 6.26125 4.77475 0.0350495475 17328 4.70064 4.87442 0.043711244999999996
817 14810 178.68905 6.16788 0.0029215624999999997 16077.4 3.19481 5.42747 0.004202275 14853.4 6.26077 4.77427 0.0350533025 17348.5 4.70024 4.87403 0.043761735
818 14828.3 178.68868 6.16961 0.0029168650000000003 16096.6 3.1946 5.42837 0.00419847 14872.2 6.26031 4.77379 0.03505644 17369.3 4.69985 4.87363 0.043804085
819 14847.9 178.6883 6.17134 0.0029121274999999998 16115.4 3.19438 5.42926 0.004194275 14890.8 6.25984 4.77332 0.03506098 17390.3 4.69945 4.87324 0.0438360125
820 14866.6 178.68793 6.17306 0.0029073525 16134.8 3.19416 5.43015 0.0041896475 14908.7 6.25937 4.77284 0.03506796 17411.3 4.69906 4.87285 0.0438556825
821 14884.8 178.68756 6.17479 0.0029025375000000003 16153.6 3.19393 5.43105 0.0041845625 14927.8 6.2589 4.77237 0.0350766275 17432.3 4.69866 4.87245 0.0438628175
822 14903.3 178.68719 6.17651 0.00289769 16172.8 3.19372 5.43194 0.00417899 14946 6.25844 4.77189 0.0350852425 17453.3 4.69827 4.87206 0.04385957
823 14921.7 178.68682 6.17823 0.002892815 16191.8 3.1935 5.43282 0.0041729025 14964.6 6.25797 4.77142 0.035092807499999996 17474.3 4.69788 4.87165 0.04384932
824 14940.5 178.68645 6.17995 0.0028879175 16210.6 3.19328 5.43371 0.004166277499999999 14983.3 6.2575 4.77095 0.03509971 17494.8 4.69748 4.87126 0.04383513
825 14959.2 178.68608 6.18166 0.0028830024999999997 16230 3.19307 5.4346 0.0041591025 15001.7 6.25704 4.77047 0.035107225 17515.8 4.69709 4.87086 0.04381935
826 14978 178.68572 6.18337 0.002878075 16248.8 3.19285 5.43549 0.004151365000000001 15020.2 6.25658 4.77 0.03511654 17536.8 4.69669 4.87046 0.0438031475
827 14996.4 178.68536 6.18509 0.0028731374999999997 16268 3.19264 5.43639 0.00414305 15038.5 6.25612 4.76953 0.03512779 17557.8 4.6963 4.87007 0.04378572
828 15015.2 178.68499 6.1868 0.002868195 16287.2 3.19242 5.43728 0.0041341625 15057.3 6.25566 4.76906 0.03513992 17578.8 4.6959 4.86967 0.043765657500000006
829 15034.7 178.68462 6.18851 0.0028632550000000003 16305.8 3.1922 5.43817 0.0041246975 15076.1 6.25519 4.76859 0.03515158 17600.2 4.6955 4.86927 0.043744455
830 15053.4 178.68425 6.19022 0.0028579850000000004 16325.4 3.19198 5.43906 0.0041146625 15094.6 6.25473 4.76813 0.035162122500000004 17621.4 4.69511 4.86887 0.0437279975
831 15072 178.68389 6.19193 0.0028526175 16344.2 3.19177 5.43995 0.0041040650000000005 15113 6.25427 4.76766 0.03517184 17642.3 4.69471 4.86848 0.0437230025
832 15090.8 178.68353 6.19363 0.0028472775000000002 16363.4 3.19156 5.44085 0.0040929225 15132.1 6.25381 4.76719 0.035181435 17663.5 4.69431 4.86807 0.04373157
833 15109 178.68317 6.19535 0.00284197 16382.4 3.19134 5.44174 0.004081255 15150.8 6.25335 4.76672 0.03519148 17684.2 4.69393 4.86768 0.0437494575
834 15126.7 178.6828 6.19704 0.0028367125 16401.2 3.19112 5.44262 0.004069079999999999 15168.8 6.25289 4.76625 0.0352021375 17705.1 4.69353 4.86729 0.0437690325
835 15144.9 178.68244 6.19874 0.00283151 16421 3.1909 5.44351 0.004056432499999999 15187.1 6.25243 4.76578 0.035212757500000004 17725.5 4.69313 4.86689 0.0437835475
836 15163.1 178.68209 6.20044 0.0028263725000000003 16440 3.1907 5.4444 0.004043345 15205.7 6.25197 4.76532 0.035222052499999996 17746.4 4.69274 4.86649 0.043790197499999996
837 15180.9 178.68172 6.20214 0.002821305 16459.8 3.19048 5.44528 0.004029852499999999 15223.6 6.25151 4.76486 0.0352289775 17766.8 4.69234 4.86609 0.043791577500000005
838 15199.4 178.68136 6.20384 0.0028163174999999998 16478.6 3.19026 5.44617 0.0040159950000000005 15241.4 6.25106 4.76439 0.035233285 17787.6 4.69194 4.86569 0.0437941775
839 15217.9 178.68101 6.20553 0.0028114175000000003 16498 3.19005 5.44705 0.0040018225 15260.5 6.2506 4.76393 0.035235425 17808 4.69154 4.86528 0.0438037875
840 15236.7 178.68065 6.20723 0.0028066075 16517.2 3.18984 5.44794 0.003987385 15279.1 6.25015 4.76346 0.035236092499999996 17828.5 4.69115 4.86489 0.043821475
841 15255.2 178.68029 6.20891 0.002801895 16536 3.18963 5.44881 0.003972735 15297.1 6.24969 4.76301 0.035236075 17849.3 4.69075 4.86449 0.04384325
842 15273.7 178.67994 6.21061 0.0027972825 16555.8 3.18941 5.44969 0.003957925 15314.9 6.24924 4.76255 0.035236287500000005 17869.9 4.69035 4.86409 0.04386256
843 15292.7 178.67958 6.2123 0.002792775 16574.8 3.1892 5.45058 0.00394302 15333 6.24879 4.76208 0.0352376 17890.4 4.68996 4.86369 0.043873405
844 15311.1 178.67923 6.21399 0.00278837 16594 3.18899 5.45146 0.0039280725 15351.5 6.24832 4.76162 0.035240765 17911 4.68956 4.86329 0.043873165
845 15330.4 178.67887 6.21568 0.0027839625 16613.2 3.18878 5.45234 0.003913155 15369.8 6.24787 4.76117 0.035246405 17931.6 4.68916 4.86289 0.043863855
846 15349 178.67852 6.21736 0.0027793025 16632.2 3.18857 5.45322 0.003898325 15387.8 6.24742 4.76071 0.0352549 17952.3 4.68876 4.86249 0.0438509025
847 15367.1 178.67817 6.21905 0.0027747 16652 3.18836 5.4541 0.0038836475 15405.5 6.24697 4.76025 0.035266427499999996 17973 4.68837 4.86208 0.043840119999999996
848 15385.1 178.67781 6.22073 0.0027701674999999998 16671 3.18815 5.45498 0.003869185 15424.2 6.24652 4.7598 0.035281135 17993.8 4.68797 4.86169 0.043835005
849 15403.1 178.67746 6.22241 0.0027657025000000003 16690.6 3.18794 5.45586 0.0038550025 15443 6.24607 4.75934 0.03529893 18014.5 4.68757 4.86128 0.0438353575
850 15422 178.67711 6.2241 0.002761305 16709.8 3.18773 5.45674 0.0038411575 15461.4 6.24562 4.75888 0.0353191525 18035.3 4.68718 4.86088 0.0438372375
851 15440.4 178.67676 6.22578 0.002756985 16728.8 3.18753 5.45763 0.0038277100000000002 15479.3 6.24517 4.75843 0.03534094 18056 4.68678 4.86048 0.0438349125
852 15458.6 178.67642 6.22746 0.00275274 16748.6 3.18732 5.45851 0.00381471 15497.6 6.24472 4.75797 0.03536339 18076.7 4.68638 4.86009 0.04382503
853 15476.5 178.67606 6.22914 0.00274857 16767.6 3.18711 5.45939 0.003802215 15515.6 6.24427 4.75752 0.0353854475 18097.7 4.68598 4.85968 0.0438096175
854 15495.3 178.67572 6.23082 0.0027444799999999997 16787.2 3.18691 5.46027 0.003790265 15533.6 6.24382 4.75705 0.035406507499999997 18118.3 4.68559 4.85927 0.043794625000000004
855 15513.1 178.67536 6.2325 0.002740465 16806.4 3.1867 5.46115 0.0037789100000000003 15551.6 6.24337 4.7566 0.035426479999999996 18139.3 4.68518 4.85887 0.0437854475
856 15532 178.67502 6.23417 0.00273653 16825.8 3.1865 5.46203 0.0037681725 15569.3 6.24292 4.75614 0.035444967499999994 18160 4.68478 4.85847 0.043783792499999995
857 15550.8 178.67468 6.23586 0.0027326775 16845.2 3.18629 5.46291 0.0037580925 15587.5 6.24247 4.75569 0.035461215000000004 18181.4 4.68439 4.85807 0.0437872575
858 15569.7 178.67433 6.23753 0.0027289 16864.2 3.18608 5.46378 0.00374869 15605.8 6.24203 4.75524 0.035474765 18202.9 4.68399 4.85767 0.0437906525
859 15587.9 178.67398 6.23921 0.0027251975 16883.8 3.18589 5.46466 0.0037399825 15623.8 6.24158 4.75479 0.035485547500000006 18223.8 4.68359 4.85727 0.043788562499999996
860 15606.5 178.67364 6.24087 0.002721575 16902.8 3.18568 5.46554 0.00373198 15641.8 6.24113 4.75434 0.035493615 18244.6 4.6832 4.85687 0.043778552500000005
861 15625 178.67329 6.24255 0.0027180274999999998 16922 3.18548 5.46641 0.003724695 15659.8 6.24068 4.75389 0.0354990725 18265.1 4.6828 4.85647 0.0437620575
862 15643.7 178.67295 6.24422 0.0027145525 16941 3.18529 5.46729 0.0037181199999999997 15678 6.24024 4.75344 0.03550181 18286 4.6824 4.85608 0.0437416975
863 15662.1 178.67261 6.24589 0.00271115 16959.8 3.18508 5.46816 0.00371225 15696.1 6.23979 4.75299 0.0355008775 18306.4 4.682 4.85567 0.043718335000000004
864 15680.1 178.67227 6.24756 0.0027078125 16979.4 3.18489 5.46904 0.00370707 15713.7 6.23934 4.75254 0.035494545 18327.3 4.6816 4.85527 0.0436913625
865 15698.2 178.67193 6.24922 0.00270454 16998.2 3.18468 5.46991 0.00370257 15732 6.2389 4.7521 0.035481267500000004 18347.6 4.68121 4.85487 0.043661195
866 15716 178.67159 6.25089 0.00270133 17017.4 3.18449 5.47079 0.003698725 15750.2 6.23845 4.75165 0.03546104 18368.1 4.68081 4.85447 0.043630665
867 15733.9 178.67125 6.25256 0.0026981774999999997 17036.4 3.18429 5.47166 0.0036955075 15768.5 6.23801 4.7512 0.0354359125 18388.6 4.68041 4.85407 0.04360432
868 15752 178.67091 6.25422 0.0026950775 17055.2 3.18409 5.47254 0.0036928925000000003 15786.7 6.23757 4.75075 0.035408720000000005 18409.3 4.68002 4.85366 0.0435870125
869 15770.7 178.67058 6.25588 0.0026920275000000002 17074.6 3.1839 5.47342 0.003690845 15804.6 6.23712 4.75029 0.0353812775 18430.7 4.67962 4.85327 0.0435824825
870 15788.3 178.67024 6.25755 0.0026890225000000003 17093.4 3.1837 5.4743 0.0036893324999999998 15823.6 6.23667 4.74985 0.035354085 18451.5 4.67923 4.85286 0.04359212
871 15805.8 178.6699 6.25921 0.0026860575 17113 3.1835 5.47518 0.0036883149999999997 15842 6.23623 4.7494 0.035326855000000004 18472 4.67883 4.85247 0.0436143825
872 15823.8 178.66956 6.26086 0.0026831274999999997 17131.8 3.18331 5.47606 0.0036877525 15860 6.23578 4.74894 0.0352989 18492.9 4.67843 4.85207 0.04364528
873 15841.5 178.66923 6.26252 0.00268023 17151 3.18312 5.47694 0.0036876125 15877.6 6.23533 4.7485 0.035269485 18513.8 4.67804 4.85167 0.043679945
874 15859.5 178.66889 6.26418 0.0026773549999999998 17170.2 3.18293 5.47781 0.00368785 15895.9 6.23489 4.74805 0.035238217499999995 18534.6 4.67764 4.85128 0.043714705
875 15877.2 178.66856 6.26584 0.0026745000000000002 17189 3.18272 5.47869 0.0036884225 15914.1 6.23444 4.7476 0.035205190000000004 18555.2 4.67725 4.85087 0.043748757500000006
876 15895.8 178.66823 6.2675 0.0026716625 17208.6 3.18253 5.47956 0.00368929 15932.3 6.234 4.74714 0.035170845 18576 4.67686 4.85048 0.043783909999999995
877 15913 178.66789 6.26915 0.002668835 17227.4 3.18234 5.48044 0.003690415 15950.2 6.23355 4.74669 0.035135770000000004 18596.8 4.67647 4.85009 0.043821965
878 15931.7 178.66756 6.27081 0.002666015 17246.6 3.18215 5.48132 0.0036917525 15968.4 6.23312 4.74625 0.03510056 18617.7 4.67607 4.84969 0.04386182
879 15949.9 178.66723 6.27247 0.002663195 17265.6 3.18196 5.48219 0.0036932625 15987.4 6.23267 4.7458 0.03506568 18638.8 4.67568 4.8493 0.043899112500000004
880 15967.8 178.6669 6.27412 0.0026603675 17284.6 3.18177 5.48307 0.0036949025 16006.5 6.23222 4.74535 0.0350313325 18659.8 4.67529 4.84889 0.043928835
881 15985.9 178.66657 6.27577 0.0026575350000000004 17304.2 3.18159 5.48394 0.0036966399999999997 16025.1 6.23178 4.7449 0.0349976 18680.5 4.6749 4.8485 0.0439484675
882 16004.1 178.66624 6.27742 0.0026546850000000004 17323 3.18139 5.48481 0.003698435 16043.2 6.23133 4.74446 0.03496454 18701.4 4.6745 4.84811 0.04395916
883 16022.4 178.66591 6.27907 0.0026518175 17342.4 3.1812 5.48568 0.0037002475 16061.5 6.23089 4.74402 0.0349316825 18722.2 4.67412 4.8477 0.04396477
884 16040.3 178.66558 6.28072 0.0026489250000000003 17361.4 3.18101 5.48656 0.0037020425 16080.4 6.23045 4.74357 0.0348978975 18743.2 4.67372 4.84731 0.043969810000000005
885 16058.7 178.66525 6.28237 0.0026460075 17380.4 3.18082 5.48743 0.003703785 16098.6 6.23 4.74313 0.0348625275 18763.9 4.67333 4.84692 0.0439775425
886 16075.8 178.66493 6.28401 0.0026430575 17400 3.18063 5.48829 0.00370544 16117.1 6.22957 4.74269 0.0348255875 18784.8 4.67294 4.84651 0.043989217500000004
887 16093.6 178.6646 6.28566 0.00264007 17419 3.18044 5.48916 0.003706975 16136.3 6.22912 4.74225 0.0347872625 18805.8 4.67254 4.84612 0.0440044325
888 16111 178.66427 6.28732 0.0026370425 17438.8 3.18025 5.49003 0.0037083575 16154.6 6.22868 4.74181 0.0347480475 18826.6 4.67216 4.84573 0.04402167
889 16128.9 178.66394 6.28896 0.0026339749999999998 17458.4 3.18007 5.4909 0.0037095574999999998 16173.3 6.22824 4.74136 0.03470844 18847.7 4.67177 4.84533 0.044038295
890 16146.7 178.66363 6.2906 0.0026307599999999998 17478 3.17988 5.49177 0.0037105425 16192.3 6.2278 4.74091 0.034668895 18868.5 4.67137 4.84493 0.0440508075
891 16164.5 178.6633 6.29225 0.0026274225 17497.2 3.17969 5.49263 0.0037112875 16210.6 6.22736 4.74047 0.0346303975 18889.4 4.67098 4.84453 0.0440561025
892 16183.2 178.66298 6.29389 0.0026240575 17516.2 3.1795 5.49351 0.00371176 16229.4 6.22693 4.74003 0.034593825 18910.2 4.67059 4.84414 0.0440533675
893 16201.3 178.66265 6.29553 0.0026206625 17536 3.17931 5.49437 0.0037119325 16247.8 6.22649 4.73959 0.0345594925 18931.4 4.6702 4.84374 0.044044975
894 16219.1 178.66233 6.29717 0.0026171875 17555 3.17912 5.49523 0.0037117775 16266.1 6.22605 4.73915 0.0345279625 18952.3 4.6698 4.84334 0.04403496
895 16237.1 178.662 6.2988 0.0026136675000000002 17574.6 3.17894 5.49609 0.0037112775 16285 6.22561 4.73871 0.0344992125 18973.4 4.66941 4.84295 0.044025797500000005
896 16255 178.66168 6.30044 0.0026101175 17593.8 3.17875 5.49696 0.0037103674999999997 16303.5 6.22517 4.73828 0.0344724275 18994.2 4.66902 4.84255 0.044016215000000004
897 16272.9 178.66137 6.30208 0.002606535 17612.8 3.17856 5.49782 0.003708935 16322.4 6.22473 4.73784 0.034447412499999996 19015 4.66863 4.84215 0.0440023925
898 16290.5 178.66105 6.30371 0.002602925 17632.6 3.17838 5.49868 0.00370709 16341.9 6.22431 4.7374 0.0344244525 19035.5 4.66824 4.84176 0.04398131
899 16308.7 178.66072 6.30535 0.0025992825000000002 17651.4 3.17819 5.49954 0.0037048174999999997 16361.1 6.22388 4.73697 0.034404449999999996 19056.2 4.66785 4.84136 0.043952985
900 16327.3 178.6604 6.30698 0.0025956075 17671 3.17801 5.5004 0.003702105 16378.9 6.22344 4.73653 0.034389470000000005 19077.5 4.66746 4.84096 0.043920515
901 16346 178.66008 6.30861 0.0025919050000000003 17689.8 3.17782 5.50126 0.00369894 16397.3 6.22301 4.7361 0.0343814825 19098.7 4.66706 4.84056 0.0438887875
902 16365.4 178.65977 6.31024 0.0025881725000000003 17709.2 3.17763 5.50212 0.0036953075000000003 16415.1 6.22258 4.73567 0.034381275 19120 4.66667 4.84017 0.0438627125
903 16384.4 178.65945 6.31188 0.0025844049999999997 17728.4 3.17744 5.50296 0.0036912 16433.8 6.22216 4.73524 0.0343889225 19141.2 4.66628 4.83977 0.043845185
