iteration LSE_random_100000_gamma_time LSE_random_100000_gamma_objective LSE_random_100000_gamma_hpwl LSE_random_100000_gamma_euclidean_norm LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm LSE_qp_100000_gamma_time LSE_qp_100000_gamma_objective LSE_qp_100000_gamma_hpwl LSE_qp_100000_gamma_euclidean_norm LSE_hpwl_100000_gamma_time LSE_hpwl_100000_gamma_objective LSE_hpwl_100000_gamma_hpwl LSE_hpwl_100000_gamma_euclidean_norm WA_random_100000_gamma_time WA_random_100000_gamma_objective WA_random_100000_gamma_hpwl WA_random_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm WA_qp_100000_gamma_time WA_qp_100000_gamma_objective WA_qp_100000_gamma_hpwl WA_qp_100000_gamma_euclidean_norm WA_hpwl_100000_gamma_time WA_hpwl_100000_gamma_objective WA_hpwl_100000_gamma_hpwl WA_hpwl_100000_gamma_euclidean_norm
59 1390.1 508.42488 461.44689 0.7376074975 1382.6 180.08558 5.2763 0.029419102500000002 1368.4 178.47818999999998 8.53835 0.010410707500000001 31413.3 179.32987 4.24798 0.02499293 1387.2 408.27065000000005 441.90534 0.912760945 1491.6 4.3008 5.25065 0.03439202 1519.3 3.62789 8.49261 0.026119424999999998 33418.0 3.51743 4.18568 0.0285404975
60 1407.7 498.41776 450.85373 0.735041665 1400.4 180.08033 5.27506 0.0291835875 1385.0 178.47752 8.53508 0.0102724075 31430.300000000003 179.32625 4.25289 0.024785352500000003 1405.2 396.97200999999995 431.03799000000004 0.9100383225 1511.0 4.29657 5.2492 0.034153145 1538.5 3.62583 8.48807 0.0257707275 33442.6 3.51498 4.18929 0.028259990000000002
61 1425.3 488.87219999999996 440.73613 0.7326574299999999 1418.5 180.07509 5.27381 0.028953105 1402.4 178.47685 8.531839999999999 0.0101398875 31447.5 179.32264 4.2578 0.024581589999999997 1423.6 386.16976 420.65139 0.9177386599999999 1529.8 4.29237 5.2477599999999995 0.033919215 1557.8000000000002 3.6237899999999996 8.48352 0.025406972500000003 33467.3 3.51253 4.1929 0.0279848575
62 1443.1 479.745 431.03725999999995 0.7308409524999999 1436.9 180.06985 5.272550000000001 0.028727600000000002 1420.0 178.47618 8.528590000000001 0.010012957500000001 31464.699999999997 179.31903999999997 4.26272 0.02438158 1441.8 375.81843000000003 410.70020999999997 0.9201925625 1549.0 4.28819 5.2463 0.033689935000000004 1577.1 3.62176 8.47898 0.0250512725 33491.600000000006 3.51009 4.1964999999999995 0.027715055
63 1461.1 470.99667 421.72197 0.7286184575 1455.2 180.06463000000002 5.27128 0.028506999999999998 1437.0 178.47553 8.52535 0.0098912375 31481.699999999997 179.31544 4.26762 0.0241852475 1460.4 365.8495 401.11531 0.9252775950000001 1568.0 4.284050000000001 5.24484 0.0334650225 1596.4 3.6197600000000003 8.47444 0.0247362375 33515.3 3.50767 4.200089999999999 0.027450532500000003
64 1479.1999999999998 462.59009000000003 412.74172 0.7273153325 1473.5 180.05942 5.270020000000001 0.0282912225 1453.3000000000002 178.47487999999998 8.522120000000001 0.0097742425 31499.2 179.31184000000002 4.2725100000000005 0.023992515000000002 1478.6 356.22162000000003 391.85698 0.9282864125 1586.8 4.27993 5.2433700000000005 0.0332442 1616.0 3.61777 8.46989 0.0244932725 33538.7 3.50526 4.20368 0.027191222499999997
65 1496.8000000000002 454.49297 404.06797 0.7246693075 1491.6999999999998 180.05422 5.26877 0.028080169999999998 1469.6 178.47422999999998 8.518889999999999 0.0096614325 31516.2 179.30826000000002 4.2774 0.023803295 1496.4 346.8867 382.88228000000004 0.93231331 1606.2 4.27583 5.2419 0.03302722 1635.3 3.6158200000000003 8.465340000000001 0.0243380175 33562.7 3.50286 4.20725 0.026937044999999996
66 1514.3 446.67375 395.6571 0.7237764 1509.9 180.04901999999998 5.2674900000000004 0.027873730000000003 1486.1 178.4736 8.51568 0.0095522425 31533.300000000003 179.30467 4.28228 0.023617495 1515.0 337.81264 374.15963 0.936459525 1625.0 4.27175 5.240410000000001 0.0328138375 1654.4 3.6138899999999996 8.46081 0.0242610075 33586.399999999994 3.50047 4.21081 0.026687915
67 1532.0 439.1076 387.49273 0.7208838399999999 1528.2 180.04384 5.2661999999999995 0.027671785 1502.5 178.47296 8.51246 0.0094461125 31550.8 179.30109 4.2871500000000005 0.023435015 1533.0 328.96513000000004 365.65723 0.9390717425 1644.2 4.26769 5.23892 0.032603825 1673.5 3.61198 8.45627 0.024230415 33610.5 3.4981 4.21437 0.02644373
68 1549.4 431.76802999999995 379.53472 0.721254585 1546.2 180.03866 5.26489 0.0274742075 1518.9 178.47233 8.50926 0.0093425125 31567.699999999997 179.29752000000002 4.292009999999999 0.0232557575 1551.4 320.32027 357.34803999999997 0.9458865825 1663.2 4.2636400000000005 5.23742 0.032396970000000004 1693.1999999999998 3.61009 8.45179 0.02420462 33634.3 3.49573 4.2179 0.02620439
69 1567.5 424.63741 371.77472 0.71815738 1564.5 180.0335 5.26358 0.02728086 1534.5 178.47172 8.50606 0.009240945 31585.2 179.29395 4.29686 0.02307962 1569.2 311.85758 349.21590000000003 0.9492737375 1681.8 4.25963 5.23592 0.0321930725 1713.1 3.6082099999999997 8.44731 0.0241460775 33657.8 3.49338 4.22143 0.0259697825
70 1586.1 417.6928 364.17573 0.719444065 1582.7 180.02834000000001 5.26224 0.0270916 1550.8000000000002 178.4711 8.50288 0.009140985 31602.4 179.29039 4.3017 0.022906495 1587.2 303.55813 341.24136 0.9606238650000001 1701.4 4.25561 5.2344100000000005 0.0319919425 1732.7 3.60635 8.44283 0.024029857499999998 33680.899999999994 3.49104 4.2249300000000005 0.02573979
71 1605.3 410.92384 356.74082 0.713795135 1601.1999999999998 180.0232 5.26088 0.026906277500000002 1567.3000000000002 178.47048 8.49971 0.009042287500000001 31619.5 179.28683 4.306509999999999 0.022736275 1605.6 295.41339 333.41915 0.964865695 1720.0 4.25162 5.23291 0.0317934025 1752.5 3.60449 8.43836 0.0238458025 33704.3 3.48871 4.22842 0.0255142925
72 1624.0 404.30917 349.43525999999997 0.7149404174999999 1619.6 180.01806 5.25952 0.026724744999999998 1583.9 178.46988 8.496550000000001 0.00894459 31636.9 179.28329000000002 4.31132 0.022568849999999998 1623.4 287.40598 325.7269 0.9791322474999999 1739.3000000000002 4.2476400000000005 5.231389999999999 0.03159729 1771.8000000000002 3.60264 8.43389 0.023596595 33727.600000000006 3.4863999999999997 4.23189 0.0252931625
73 1642.2 397.84707000000003 342.26722 0.707921875 1637.2 180.01292999999998 5.25814 0.026546845 1600.9 178.46928 8.493400000000001 0.008847732499999999 31654.0 179.27974999999998 4.31611 0.022404117499999997 1641.8 279.5381 318.17395999999997 0.9857569125 1758.2 4.24367 5.22988 0.0314034525 1791.1999999999998 3.60078 8.42944 0.0232941625 33751.5 3.48409 4.23535 0.0250762775
74 1660.3000000000002 391.51784999999995 335.20522 0.7093260699999999 1655.1 180.00781 5.256740000000001 0.026372419999999997 1618.0 178.46868 8.49028 0.008751642499999998 31671.4 179.27621 4.32089 0.022241970000000003 1659.6 271.79458 310.74656 1.0123370575 1777.0 4.23971 5.22836 0.03121175 1810.4 3.59894 8.424990000000001 0.0229557975 33775.5 3.4818100000000003 4.23879 0.024863507499999996
75 1677.8 385.32576 328.26269 0.7013535274999999 1672.8 180.00271 5.25535 0.026201315 1635.3000000000002 178.46809000000002 8.48716 0.008656342499999999 31688.699999999997 179.27268 4.32567 0.0220823025 1677.6 264.19013 303.45578 1.0400932150000002 1796.4 4.23576 5.226839999999999 0.031022055000000003 1829.8000000000002 3.5971 8.42055 0.022600525 33799.600000000006 3.4795299999999996 4.24221 0.024654722499999997
76 1695.6999999999998 379.25268 321.41562 0.70300494 1690.9 179.99761 5.25394 0.0260333725 1652.0 178.46751 8.48405 0.0085619175 31705.6 179.26916 4.33042 0.02192501 1696.0 256.71196999999995 296.29265 1.083539875 1815.0 4.23184 5.22532 0.0308342525 1849.1 3.59528 8.41613 0.02224595 33823.1 3.4772600000000002 4.24561 0.024449795000000003
77 1713.7 373.30781 314.68021999999996 0.694340695 1709.5 179.99251 5.25254 0.025868437499999997 1668.7 178.46693 8.48097 0.008468512499999999 31723.1 179.26565 4.33515 0.021769997500000002 1713.8 249.37027999999998 289.26347 1.12211536 1834.4 4.22791 5.2238 0.030648232499999997 1868.1999999999998 3.5934600000000003 8.41173 0.021905862499999998 33847.399999999994 3.47501 4.2489799999999995 0.024248595
78 1732.0 367.47429999999997 308.03198000000003 0.696349425 1727.8000000000002 179.98743000000002 5.25112 0.025706365 1685.1999999999998 178.46635 8.477889999999999 0.008376315 31740.4 179.26214 4.33986 0.021617165 1732.2 242.15396 282.35768 1.1401903275 1853.2 4.224 5.22228 0.0304639075 1887.8000000000002 3.59166 8.40737 0.02158894 33871.5 3.47276 4.25234 0.024050995
79 1750.2 361.76538000000005 301.49365 0.68762173 1746.3 179.98236 5.24968 0.025546995000000003 1701.5 178.46579 8.47485 0.0082855275 31757.5 179.25864 4.3445599999999995 0.0214664225 1751.5 235.05491 275.56608 1.1319130800000001 1872.2 4.2201 5.22074 0.0302811825 1907.0 3.58987 8.40301 0.02129868 33895.3 3.47053 4.25567 0.0238568675
80 1768.1 356.16522 295.04467 0.690523175 1764.6 179.9773 5.2482299999999995 0.02539019 1717.8000000000002 178.46522 8.47181 0.0081963625 31775.0 179.25513999999998 4.34924 0.0213176825 1770.5 228.20513 269.02652 1.0109022650000001 1891.4 4.21619 5.2192 0.030099995 1926.3 3.5881 8.398679999999999 0.021034432500000002 33919.7 3.4683 4.25898 0.023666092500000003
81 1786.0 350.68998 288.71112 0.683231075 1782.9 179.97224 5.246779999999999 0.0252358075 1734.5 178.46466 8.46879 0.0081090125 31792.0 179.25166000000002 4.35391 0.02117085 1790.6 221.5718 262.69796 0.9972852875000001 1910.2 4.21231 5.21765 0.029920272499999997 1945.7 3.5863499999999995 8.39437 0.020792995 33943.899999999994 3.4661 4.2622800000000005 0.0234785425
82 1803.6 345.32484999999997 282.46961999999996 0.688717055 1801.0 179.96717999999998 5.2453 0.025083712499999997 1751.1 178.46411 8.46579 0.0080236525 31809.4 179.24818 4.35857 0.0210258575 1808.6 215.42606999999998 256.86662 0.8432805175000001 1929.6 4.20844 5.2160899999999994 0.029741959999999998 1965.1 3.58462 8.39007 0.0205702225 33967.5 3.4638999999999998 4.265549999999999 0.0232940975
83 1821.3000000000002 340.0878 276.34666 0.68607137 1818.6 179.96215 5.2438 0.02493378 1767.5 178.46356 8.462810000000001 0.007940425 31826.699999999997 179.2447 4.3632 0.020882617500000002 1827.2 209.6291 251.38482 0.8419793 1948.4 4.20456 5.2145399999999995 0.0295650125 1984.5 3.5829 8.3858 0.0203621525 33991.899999999994 3.4617199999999997 4.26881 0.023112645
84 1838.4 334.96515999999997 270.3243 0.694682205 1835.8 179.95711 5.2423 0.0247858825 1784.1999999999998 178.46302 8.45985 0.0078594375 31843.8 179.24124 4.36781 0.0207410575 1845.1 204.33710000000002 246.40816999999998 0.8437982225 1967.6 4.200699999999999 5.21298 0.029389385 2003.6 3.5812 8.38155 0.020165587500000002 34016.0 3.45953 4.27205 0.022934067500000002
85 1856.1 329.97366 264.42651 0.6975678675 1853.4 179.95209 5.24078 0.0246399075 1800.9 178.46248 8.45691 0.0077807525 31861.4 179.23778 4.37241 0.020601115 1863.4 199.42408 241.80675 0.847073245 1987.4 4.19686 5.211399999999999 0.029215045000000002 2023.0 3.5795199999999996 8.377320000000001 0.0199781525 34039.9 3.45738 4.27526 0.022758254999999998
86 1875.4 325.10213 258.63868 0.6780333924999999 1870.4 179.94707 5.23925 0.024495745 1817.9 178.46194 8.45399 0.007704405 31878.4 179.23434 4.37699 0.020462715 1881.6 194.8569 237.5449 0.8509897774999999 2007.4 4.19301 5.20985 0.0290419625 2042.3000000000002 3.5778499999999998 8.37311 0.019798102499999998 34063.4 3.4552199999999997 4.27845 0.022585099999999997
87 1893.1 320.46255 253.10548 0.6078262 1888.2 179.94207 5.23771 0.02435329 1835.3 178.46142 8.4511 0.0076304 31895.8 179.2309 4.38154 0.0203258025 1899.6 190.60142000000002 233.5849 0.8562274750000001 2027.4 4.18918 5.20829 0.02887012 2062.2 3.57621 8.36892 0.0196240825 34087.4 3.45308 4.28163 0.022414502500000003
88 1910.6999999999998 316.03731 247.80275 0.6016161999999999 1905.8 179.93707 5.23616 0.024212452500000002 1852.2 178.46089 8.44823 0.0075587125 31913.1 179.22746 4.38607 0.020190314999999997 1918.2 186.62387999999999 229.88932 0.86080692 2046.2 4.18536 5.20673 0.0286994975 2082.1000000000004 3.5745700000000005 8.36477 0.0194549375 34111.2 3.45094 4.28478 0.0222463575
89 1928.6 311.86996999999997 242.80723 0.5961797825 1923.4 179.93207 5.23461 0.0240731425 1869.3 178.46037 8.44538 0.0074893 31930.300000000003 179.22404 4.3906 0.0200562 1936.0 182.89024999999998 226.42344000000003 0.866935555 2065.8 4.18154 5.20517 0.02853008 2101.6 3.57294 8.36064 0.0192896425 34134.600000000006 3.44883 4.287929999999999 0.0220805775
90 1946.7 307.92173 238.06244 0.591577335 1941.4 179.92708 5.23304 0.02393528 1886.1 178.45985000000002 8.44255 0.0074221174999999995 31947.8 179.22063 4.39508 0.019923402500000003 1954.6 179.36954 223.15449 0.8715177325 2084.6 4.17773 5.20363 0.02836186 2121.9 3.57134 8.35653 0.019127305 34158.5 3.44671 4.29104 0.0219170625
91 1964.7 304.18261 233.55783 0.58780841 1960.1 179.92212 5.23146 0.023798794999999998 1902.5 178.45935 8.43976 0.0073571025 31965.0 179.21722 4.39956 0.0197918775 1972.4 176.03064999999998 220.04969 0.876551075 2104.2 4.17394 5.2020800000000005 0.028194830000000004 2141.8 3.56974 8.352450000000001 0.0189672075 34181.8 3.44461 4.29413 0.0217557325
92 1982.8000000000002 300.64194 229.2813 0.585050265 1978.2 179.91714000000002 5.22988 0.0236636175 1919.3 178.45884 8.43699 0.007294195 31982.300000000003 179.21382 4.40402 0.01966158 1990.4 172.84661 217.08184 0.8804566225 2123.2 4.17014 5.2005300000000005 0.028028992500000002 2162.0 3.56817 8.34839 0.018808860000000004 34205.5 3.44252 4.29721 0.0215964975
93 2000.8 297.28861 225.219 0.5840995925 1996.8 179.91218 5.2283 0.023529692500000005 1936.7 178.45834 8.434239999999999 0.0072333275 32000.0 179.21043 4.40845 0.01953247 2008.8 169.79142 214.22751 0.883770405 2142.6 4.166370000000001 5.198980000000001 0.027864339999999998 2182.3 3.5666 8.34435 0.01865201 34228.8 3.4404500000000002 4.300269999999999 0.021439285
94 2019.0 294.11139000000003 221.35985 0.5860452275 2015.1 179.90723 5.22669 0.023396965000000002 1954.1999999999998 178.45785 8.431519999999999 0.00717443 32017.0 179.20704 4.41287 0.019404505 2026.8 166.8423 211.46539 0.8867841575 2161.8 4.162599999999999 5.19742 0.027700877500000002 2202.7 3.56505 8.34034 0.01849662 34252.9 3.43838 4.30332 0.021284019999999997
95 2036.2 291.09893 217.68762 0.5920128525 2033.3 179.90228000000002 5.225099999999999 0.023265392500000003 1971.6 178.45735 8.42882 0.00711742 32034.4 179.20367 4.41727 0.0192776475 2045.2 163.97885 208.77552 0.8887576575 2180.6 4.15884 5.19587 0.027538605 2222.8999999999996 3.56351 8.33635 0.0183428175 34277.1 3.4363099999999998 4.30633 0.021130627500000002
96 2053.8 288.23999000000003 214.18716 0.5985378450000001 2051.6 179.89735000000002 5.22348 0.0231349375 1988.9 178.45686 8.42615 0.007062205 32051.6 179.2003 4.42166 0.01915187 2063.2 161.18267 206.14011 0.8905799924999999 2200.0 4.1550899999999995 5.19431 0.0273775325 2242.6 3.5619899999999998 8.33239 0.018190865000000004 34301.0 3.43426 4.309340000000001 0.020979044999999998
97 2071.6 285.52212 210.84276 0.6039773275 2069.3 179.89242000000002 5.2218599999999995 0.023005559999999998 2005.8000000000002 178.45638 8.4235 0.007008685 32068.9 179.19695000000002 4.42604 0.019027137500000003 2081.4 158.43838 203.54329 0.8911642175 2218.6 4.15135 5.19276 0.027217665 2262.0 3.56047 8.32845 0.0180411 34325.2 3.4322299999999997 4.31232 0.020829207500000002
98 2088.8 282.93378 207.644 0.6034729 2087.1000000000004 179.8875 5.220230000000001 0.02287724 2022.7 178.45589 8.42088 0.0069567375 32086.4 179.1936 4.4304 0.01890342 2099.6 155.73214 200.97100999999998 0.8917656975 2238.6 4.14762 5.19121 0.0270590025 2280.8 3.55897 8.32452 0.017893924999999998 34349.4 3.4301900000000005 4.31528 0.020681055
99 2105.6 280.46241 204.56875000000002 0.60492264 2104.7 179.88259 5.21861 0.022749949999999998 2039.3 178.45542 8.41828 0.006906235 32103.6 179.19026000000002 4.43475 0.018780695 2117.4 153.05325 198.41230000000002 0.8909868275 2258.0 4.14389 5.18964 0.02690156 2300.0 3.5574700000000004 8.32063 0.017749785 34374.2 3.4281800000000002 4.31822 0.020534535
100 2122.9 278.10002000000003 201.61434 0.604694005 2122.7 179.87769 5.2169799999999995 0.022623672499999997 2055.8999999999996 178.45494 8.415700000000001 0.006857035 32120.9 179.18693000000002 4.43909 0.018658934999999998 2135.8 150.39204 195.86157 0.890483615 2278.6 4.14019 5.18809 0.02674534 2318.8 3.556 8.316749999999999 0.017609165 34398.4 3.42617 4.32114 0.020389592499999998
101 2139.8 275.83532 198.76355 0.6080118250000001 2140.6000000000004 179.87279999999998 5.21534 0.022498397500000003 2072.5 178.45448 8.41316 0.0068089925 32138.300000000003 179.18362000000002 4.4434000000000005 0.0185381225 2153.8 147.74196999999998 193.31152 0.8884556575 2298.6 4.13649 5.18653 0.026590350000000002 2338.2 3.5545299999999997 8.3129 0.01747258 34423.4 3.42417 4.32405 0.0202461825
102 2157.5 273.66064 196.00931 0.6093848525000001 2158.7 179.86792 5.213699999999999 0.022374112499999998 2089.6 178.45400999999998 8.41063 0.006761955 32155.6 179.18031 4.44771 0.0184182325 2172.2 145.09696 190.75794000000002 0.8871028725 2318.4 4.1328000000000005 5.18498 0.026436605 2356.8 3.5530799999999996 8.30907 0.017340545 34448.5 3.4221700000000004 4.32693 0.020104252500000003
103 2175.3 271.56529 193.33447 0.614787165 2176.6 179.86304 5.21206 0.0222508125 2106.4 178.45354 8.40812 0.0067157775 32173.1 179.17701 4.45199 0.0182992475 2190.2 142.45405 188.19735 0.884061605 2337.8 4.12912 5.1834299999999995 0.026284107499999997 2376.2 3.55163 8.30529 0.017213547500000002 34472.8 3.4202000000000004 4.32979 0.019963762500000003
104 2193.6 269.54309 190.73516999999998 0.6182036875 2194.8 179.85819 5.21042 0.0221284925 2122.7 178.45308 8.40565 0.0066703050000000005 32190.4 179.17372 4.45627 0.018181150000000004 2208.2 139.80996 185.62534 0.882289855 2356.6 4.12546 5.18189 0.0261328675 2394.8 3.55021 8.30151 0.017091989999999998 34497.9 3.41822 4.33263 0.019824667499999997
105 2212.6 267.58441 188.19696 0.6085286599999999 2213.3 179.85333 5.2087699999999995 0.022007152500000002 2139.2 178.45262 8.40319 0.0066254074999999996 32207.6 179.17043999999999 4.46052 0.018063924999999998 2226.6 137.16469 183.04494 0.878712205 2375.8 4.1217999999999995 5.18035 0.025982892499999997 2414.0 3.54879 8.29776 0.01697614 34522.5 3.41627 4.33547 0.019686932499999997
106 2230.0 265.72026999999997 185.77704 0.5538652 2232.0 179.84848 5.20712 0.0218867925 2156.1 178.45217000000002 8.40077 0.0065809475 32225.1 179.16716 4.46476 0.017947552500000002 2244.6 134.51708 180.45396 0.8772833025 2395.0 4.11816 5.1788 0.025834187499999998 2433.0 3.54738 8.294039999999999 0.016866097500000003 34547.0 3.41432 4.33828 0.019550514999999997
107 2247.7 263.93496 183.44999 0.551551005 2250.9 179.84365 5.20549 0.0217674125 2173.1 178.45172000000002 8.39836 0.006536805000000001 32242.1 179.16391 4.468999999999999 0.017832025 2263.0 131.8695 177.85687000000001 0.8742393825 2413.8 4.11453 5.17726 0.025686767500000002 2451.6 3.54597 8.29036 0.0167617525 34571.100000000006 3.41237 4.34107 0.019415382499999998
108 2265.5 262.2432 181.25472000000002 0.5497574725 2269.2 179.83884 5.20386 0.0216490225 2190.0 178.45127 8.39596 0.0064928650000000004 32259.4 179.16066 4.47322 0.017717325000000003 2281.2 129.22226 175.25509 0.8747303824999999 2433.2 4.1109100000000005 5.1757100000000005 0.0255406325 2471.2 3.54458 8.2867 0.0166627975 34594.6 3.4104400000000004 4.34385 0.0192814975
109 2283.1 260.62421 179.15485 0.5483592275000001 2286.4 179.83402 5.20223 0.02153162 2206.4 178.45081 8.39359 0.006449032499999999 32276.699999999997 179.15742999999998 4.47744 0.017603439999999998 2299.4 126.57955000000001 172.65311 0.8746443374999999 2452.2 4.1073 5.17417 0.0253957875 2489.8 3.54319 8.28308 0.0165687525 34618.1 3.40852 4.34661 0.0191488275
110 2300.7 259.07033 177.14099 0.5472672975 2304.0 179.82922000000002 5.20061 0.0214152125 2222.9 178.45037 8.39124 0.0064052175 32293.8 179.1542 4.48164 0.01749036 2317.8 123.94266 170.04976 0.8788905600000001 2471.4 4.1037099999999995 5.17265 0.0252522425 2508.8 3.54182 8.27948 0.016479010000000002 34642.0 3.4066 4.34935 0.0190173425
111 2318.2 257.57448 175.20364 0.5462120325 2321.2 179.82443 5.199 0.0212998075 2240.0 178.44993 8.38891 0.0063613475 32311.4 179.15099 4.48582 0.0173780725 2335.8 121.31653 167.45264 0.8824324524999999 2490.6 4.10012 5.17112 0.0251100025 2527.6 3.5404599999999995 8.2759 0.016392905 34666.0 3.4047 4.35207 0.01888701
112 2335.8999999999996 256.12998 173.33308 0.5451552199999999 2338.6 179.81965 5.1974 0.021185402500000002 2257.1000000000004 178.44948 8.3866 0.00631737 32328.5 179.14777 4.49 0.0172665675 2354.2 118.70276000000001 164.86281 0.8905957975 2509.4 4.09656 5.1695899999999995 0.024969065000000002 2546.2 3.53911 8.272359999999999 0.0163097575 34690.4 3.4028 4.35478 0.018757799999999998
113 2353.2 254.73075 171.51810999999998 0.5440584249999999 2355.8 179.81488000000002 5.19581 0.0210720025 2273.9 178.44904000000002 8.38431 0.0062732475 32345.5 179.14459 4.49416 0.017155832500000003 2372.2 116.10677 162.28771 0.8987142799999999 2528.8 4.093 5.16807 0.024829437500000003 2565.6 3.5377599999999996 8.26883 0.016228950000000002 34714.899999999994 3.4009199999999997 4.35748 0.018629685000000003
114 2370.8 253.37126 169.75233 0.5428844375 2373.0 179.81011999999998 5.194240000000001 0.020959609999999997 2291.5 178.44862 8.38204 0.00622896 32363.0 179.1414 4.4983 0.01704586 2390.6 113.53036 159.72726 0.9097711425 2547.6 4.089449999999999 5.16655 0.0246911225 2585.0 3.53641 8.26533 0.0161499375 34738.8 3.39904 4.36019 0.018502634999999996
115 2388.7 252.04645 168.02714 0.5416016975 2390.6 179.80539 5.19268 0.020848230000000002 2308.4 178.44818 8.37979 0.00618451 32380.1 179.13823000000002 4.50243 0.01693664 2408.8 110.97829 157.18811 0.9141030225 2567.2 4.08592 5.16503 0.024554125 2604.0 3.5350699999999997 8.26187 0.016072254999999997 34763.3 3.39717 4.36289 0.0183766225
116 2406.2 250.75182999999998 166.33562 0.5401831549999999 2407.6 179.80065000000002 5.19112 0.020737857499999998 2325.0 178.44774 8.37755 0.00613992 32397.6 179.13508000000002 4.50654 0.016828165 2428.1 108.4503 154.66892 0.90185257 2586.0 4.0824 5.1635100000000005 0.0244184325 2623.2 3.53375 8.25844 0.015995517499999997 34787.6 3.39532 4.36557 0.0182516225
117 2423.9 249.48339 164.67273 0.5386065 2425.3 179.79593 5.189579999999999 0.02062849 2342.0 178.44732 8.37534 0.00609523 32414.9 179.13191999999998 4.51065 0.01672042 2447.0 106.04004 152.26862 0.7905990925 2605.2 4.0789 5.16201 0.024284055 2642.0 3.5324299999999997 8.25502 0.0159193725 34810.4 3.3934699999999998 4.36823 0.018127610000000002
118 2441.9 248.23762 163.03249 0.5368542625 2442.4 179.79122 5.1880500000000005 0.020520127500000002 2359.5 178.44689 8.373149999999999 0.0060504800000000004 32432.1 179.12879 4.51475 0.0166134075 2465.7 103.72157999999999 149.95478 0.7875307325 2624.4 4.07541 5.16049 0.024150985 2661.2 3.5311000000000003 8.25164 0.015843505 34833.0 3.39163 4.37089 0.01800456
119 2459.7 247.01148999999998 161.40929 0.53491376 2460.0 179.78653 5.18654 0.02041276 2377.0 178.44647 8.37097 0.006005739999999999 32449.7 179.12565999999998 4.5188299999999995 0.016507115 2484.6 101.55424 147.80218000000002 0.7849576075 2643.4 4.07193 5.15898 0.02401922 2680.0 3.5297899999999998 8.24827 0.015767587500000003 34856.3 3.3898099999999998 4.37352 0.0178824475
