iteration LSE_100000_gamma_time LSE_100000_gamma_objective LSE_100000_gamma_hpwl LSE_100000_gamma_euclidean_norm LSE_1000_gamma_time LSE_1000_gamma_objective LSE_1000_gamma_hpwl LSE_1000_gamma_euclidean_norm LSE_10_gamma_time LSE_10_gamma_objective LSE_10_gamma_hpwl LSE_10_gamma_euclidean_norm WA_100000_gamma_time WA_100000_gamma_objective WA_100000_gamma_hpwl WA_100000_gamma_euclidean_norm WA_1000_gamma_time WA_1000_gamma_objective WA_1000_gamma_hpwl WA_1000_gamma_euclidean_norm WA_10_gamma_time WA_10_gamma_objective WA_10_gamma_hpwl WA_10_gamma_euclidean_norm
72 1531.9 387.19227 329.91324 0.6807661574999999 1761.1 308.31435 308.23818 0.9660900575000001 1518.0 316.26733 316.26731 1.0004560125 1723.6 281.52405999999996 320.40868 0.9357618575 1726.8 313.82741 313.86536 0.97000531 1792.4 316.27184 316.27185 1.0033932075
73 1551.0 381.44027 323.60681999999997 0.6799711575 1780.0 302.00499 301.92885 0.9698947849999999 1534.6999999999998 309.93696 309.93695 1.0046515925 1743.0 274.94817 314.15013999999996 0.9292676275 1747.2 307.46293000000003 307.50126 0.9725843575 1812.6 309.94232 309.94232999999997 1.0052124575
74 1569.3000000000002 375.96954 317.59352 0.679236815 1798.4 295.93196 295.85575 0.9765954474999999 1551.3 303.79284 303.79283 1.011096245 1763.0 268.5337 308.03758 0.94415395 1767.3000000000002 301.30527 301.34398 0.9812111 1832.2 303.79777 303.79778999999996 1.011996435
75 1587.5 370.75088 311.83656 0.6784788949999999 1816.9 290.08976 290.0133 0.9817462775 1567.6999999999998 297.83340999999996 297.8334 1.0176198375 1782.4 262.28094999999996 302.07840999999996 0.9357699374999999 1787.8 295.35629 295.3954 0.9845323025 1852.2 297.83895 297.83897 1.0178895474999998
76 1605.5 365.75735 306.30908999999997 0.6776256575 1835.3000000000002 284.41764 284.34103 0.98921425 1584.1 292.01317 292.01315999999997 1.0237259775 1802.2 256.13925 296.21896 0.9504479174999999 1807.9 289.56165 289.60111 0.9933376399999999 1872.0 292.01831 292.01832 1.0249845775000002
77 1623.8 360.96431 300.98309 0.6766118975 1853.6 278.91873 278.842 0.9965082700000001 1600.6 286.32906 286.32903999999996 1.0294637725 1821.6 250.12032 290.47722 0.9409789675 1828.3000000000002 283.92546000000004 283.96523 0.9975351849999999 1892.6 286.33474 286.33476 1.03030683
78 1642.7 356.34935 295.82902 0.6753883599999999 1872.0 273.54601 273.46907999999996 1.004523015 1617.0 280.7428 280.74279 1.0343494875 1841.4 244.17922 284.80385 0.9550105624999999 1848.4 278.39506 278.43528000000003 1.00484536 1913.3 280.7491 280.74911 1.0350192775
79 1661.5 351.89239 290.82496 0.67391047 1889.9 268.30305999999996 268.22587 1.008437725 1633.5 275.26401999999996 275.26401 1.0431369475 1861.0 238.33648 279.22528 0.94616498 1868.9 272.98720000000003 273.02785 1.0099356675 1933.9 275.2708 275.27081999999996 1.04419061
80 1680.4 347.57543999999996 285.94894999999997 0.672159065 1907.9 263.15153 263.074 1.0174360175 1650.1 269.86572 269.86572 1.0488656074999998 1880.8 232.55323 273.69917999999996 0.9608518325 1889.0 267.6621 267.70312 1.0175806749999998 1954.2 269.87151 269.87152000000003 1.0496744225
81 1699.1 343.3827 281.18827999999996 0.6701125600000001 1925.7 258.10312 258.02542 1.0247652775000002 1666.5 264.55421 264.55419 1.0578120675 1900.2 226.85563 268.25474 0.9574911949999999 1909.5 262.43278 262.47425 1.0237845075 1974.6 264.55917 264.55919 1.058270495
82 1717.6 339.3003 276.52098 0.6678168625 1943.3000000000002 253.12244 253.0443 1.0307883625 1683.0 259.30743 259.30742 1.0633174650000001 1920.0 221.21152999999998 262.85945 0.97518138 1929.7 257.26749 257.30935 1.0313780175000002 1994.2 259.31183 259.31185 1.0633820850000002
83 1736.5 335.31628 271.93888000000004 0.6652754275 1960.3 248.22147999999999 248.14285 1.0400882350000002 1699.4 254.13497 254.13495 1.0700112775 1939.6 215.64789 257.54016 0.976491875 1950.2 252.18684 252.22910000000002 1.0392483775 2013.8 254.1392 254.13921 1.0750305450000002
84 1755.0 331.4204 267.42487 0.66274777 1977.8 243.37655 243.29757 1.0457121624999999 1715.8 249.01535 249.01533 1.0770863725 1959.2 210.1379 252.26967 0.996244295 1970.0 247.15711 247.19988 1.0477873775 2033.4 249.02229 249.02231 1.0782199024999999
85 1773.9 327.60419 262.97665 0.660061695 1994.9 238.59372000000002 238.5144 1.0566870475 1732.5 243.96222 243.9622 1.086132385 1979.0 204.70918 247.07392 1.0058107575 1989.6 242.19880999999998 242.24204 1.05701881 2053.6 243.96832999999998 243.96834 1.0891446075
86 1792.6999999999998 323.86042 258.58326999999997 0.65796957 2012.0 233.85962 233.77989000000002 1.0620443525 1748.9 238.95821 238.9582 1.0900574824999998 1998.4 199.34087 241.9327 1.0285607475 2008.6 237.28786000000002 237.33159 1.0595198125000003 2072.6 238.96553 238.96555 1.0897824775
87 1811.1 320.18377 254.24136000000001 0.654823875 2029.3999999999999 229.18434000000002 229.10411000000002 1.0748368449999999 1765.7 234.01602000000003 234.01601 1.0989377399999998 2018.2 194.05668 236.86993999999999 1.0441091000000002 2028.0 232.43878999999998 232.48302999999999 1.0723932275 2093.0 234.0213 234.02131 1.10352367
88 1829.5 316.56895 249.94004 0.6530018825 2046.5 224.55700000000002 224.47626000000002 1.0781226899999998 1782.0 229.12781 229.12779 1.1065920575000001 2037.6 188.84106 231.87221999999997 1.0687893975 2047.0 227.64207 227.68688000000003 1.079287605 2113.0 229.13596 229.13597000000001 1.1088835925
89 1848.1 313.01381000000003 245.68488 0.6487961275 2063.8 219.98355999999998 219.90235 1.086685315 1798.4 224.30691000000002 224.30689 1.119615735 2057.6 183.71555 226.9573 1.1004427875 2066.6 222.91208 222.95738 1.0854510375 2132.6 224.31421 224.31423 1.1188904849999999
90 1867.3 309.51412000000005 241.46508 0.6480109150000001 2080.8 215.45333 215.37176 1.0939667275000002 1815.0 219.54197 219.54195 1.122087945 2078.8 178.67415 222.12455 1.0824177375 2085.6 218.23019 218.27598 1.0950475975 2152.4 219.54853000000003 219.54854 1.1274360625
91 1885.7 306.07128 237.29006 0.6428740325 2098.2 210.9782 210.89601000000002 1.1029696225 1831.1 214.84375 214.84374000000003 1.1328728474999998 2099.4 173.80488 217.45795 0.9841845874999999 2104.6 213.61571999999998 213.66206 1.104835845 2172.7 214.85179 214.85181 1.1336441300000002
92 1904.8000000000002 302.68073000000004 233.14992999999998 0.642045695 2115.3 206.55065000000002 206.46799 1.1084445725 1847.8 210.20368 210.20365999999999 1.1419236700000002 2120.1000000000004 169.09165000000002 212.93925000000002 0.992649705 2124.0 209.05301 209.09991000000002 1.1104425124999997 2192.0 210.21030000000002 210.21031 1.1426024750000001
93 1923.4 299.34672 229.05256 0.6347157075000001 2132.4 202.18373 202.10045 1.11857411 1864.0 205.63837 205.63836 1.1551894 2140.6 164.59924 208.6509 1.002789575 2142.8 204.55979 204.60728 1.122597585 2212.2 205.64434999999997 205.64436999999998 1.15733267
94 1941.9 296.06429 224.99195 0.6335507575 2149.8 197.87245000000001 197.78854 1.1299342425 1880.3 201.13839000000002 201.13837999999998 1.156423215 2162.6 160.27719 204.53669 0.9890336925000001 2162.4 200.12664999999998 200.17472 1.132352175 2233.3 201.14682 201.14683000000002 1.15759119
95 1960.3000000000002 292.84051999999997 220.98122999999998 0.6256329574999999 2166.9 193.63254 193.54806 1.1352389875 1896.6999999999998 196.71582999999998 196.71582 1.1640366 2182.6 156.27287 200.74598 0.8282199975 2181.2 195.76851 195.81725 1.1343836425 2253.7 196.72171 196.72172999999998 1.1643843600000001
96 1978.8 289.67021 217.01038999999997 0.6246367775000001 2184.2 189.44641000000001 189.36133999999998 1.1418474 1912.9 192.36431 192.36428999999998 1.1772809525 2202.2 152.51263 197.19921 0.8261779775 2200.8 191.47111 191.52042 1.147411885 2274.2 192.36948999999998 192.36951 1.1767727275
97 1997.4 286.56147 213.09355 0.6168634500000001 2201.2 185.32961999999998 185.24396000000002 1.150677175 1929.6 188.0961 188.09609 1.1758221125 2222.0 149.12484 194.02627 0.8279236175 2219.6 187.26247999999998 187.31241999999997 1.1487957149999999 2294.8 188.10082 188.10084 1.1788036149999999
98 2016.3 283.50909 209.22443 0.6163615125 2218.6000000000004 181.27164 181.18542 1.1578745424999999 1946.3000000000002 183.8881 183.88808 1.1853631300000003 2241.6 146.00921 191.12716999999998 0.8304068250000001 2239.2 183.11061 183.16108 1.1600735125000001 2315.2 183.89614 183.89614999999998 1.187740295
99 2034.8999999999999 280.52156 205.41704 0.6097796200000001 2235.6 177.28321 177.19648999999998 1.1625363349999998 1962.8 179.77009 179.77008 1.19569228 2261.6 143.14033 188.46846 0.8337104875 2258.2 179.0442 179.09530999999998 1.1644439 2335.8 179.77684 179.77686 1.1935788925
100 2054.2 277.59385 201.66508 0.6109159225 2252.7 173.35568 173.26839 1.1663709225 1979.4 175.72431 175.72429 1.19616609 2281.0 140.4928 186.02683000000002 0.83736345 2277.6 175.03837 175.09010999999998 1.1727581325 2355.4 175.73118 175.73119 1.199106225
101 2073.5 274.73434 197.97836 0.6076455675 2270.1000000000004 169.49622 169.40834999999998 1.1793561574999998 1995.6999999999998 171.75873 171.75871999999998 1.2053936075000002 2301.2 138.04088000000002 183.76948 0.8412458225 2296.6 171.11993999999999 171.17232 1.1727326699999998 2375.4 171.76441 171.76443 1.2080577899999998
102 2092.4 271.93827 194.35119 0.6118726825 2287.1 165.70733 165.61880000000002 1.1857131325 2012.2 167.86873 167.86871 1.20455022 2320.6 135.75924 181.67111 0.84510724 2316.0 167.26179000000002 167.31488000000002 1.1822308400000001 2396.2 167.87532 167.87533000000002 1.2087273575
103 2111.3999999999996 269.2131 190.79435 0.61247311 2304.3 161.98586 161.89665000000002 1.1897934000000001 2028.2 164.05875 164.05873 1.2216486549999999 2340.8 133.62335 179.70484 0.84883608 2335.0 163.49167 163.5455 1.1912086 2415.6 164.06594 164.06596000000002 1.2204305125000001
104 2130.7 266.55406999999997 187.30379 0.61801785 2321.3 158.33665 158.24676 1.1980358999999998 2044.2 160.33832 160.3383 1.2220616625 2360.2 131.61 177.85075 0.85224549 2354.2 159.78996 159.8446 1.197702005 2435.9 160.34262999999999 160.34265 1.2253922675
105 2151.1 263.9669 183.88709 0.6020696350000001 2338.7 154.76669 154.6762 1.2037803249999999 2060.6000000000004 156.69459999999998 156.69459 1.2331720025 2380.4 129.69744 176.08098999999999 0.8553040100000001 2373.4 156.17674 156.23209 1.2015164925 2456.1 156.70146 156.70148 1.234160105
106 2169.6000000000004 261.51570000000004 180.63443 0.53754714 2355.6 151.26616 151.17493000000002 1.2104239625 2078.1 153.14041 153.14039 1.2277305475 2399.8 127.86578 174.38074 0.8578500824999999 2392.4 152.63937 152.69545 1.2141973075 2477.6 153.14615 153.14616 1.2318748624999998
107 2188.2 259.18852 177.52972 0.531847965 2372.9 147.84393 147.75205 1.220940065 2094.6 149.8446 149.84458 1.097134815 2420.0 126.09684 172.72685 0.8599949275000001 2411.6 149.18881 149.24569 1.2140414974999998 2498.1000000000004 149.85165999999998 149.85166999999998 1.0988238925
108 2206.7 257.01748 174.63395 0.5272574975 2390.6000000000004 144.49782 144.4051 1.2133301099999998 2110.2 146.71517 146.71515 1.0982624925 2439.4 124.37450999999999 171.10890999999998 0.8615176449999999 2430.6 145.80862000000002 145.86628000000002 1.2224984525 2518.4 146.72131000000002 146.72133000000002 1.101037525
109 2225.8 254.97572 171.90792 0.5234482800000001 2410.8 141.22522 141.13166999999999 1.20044643 2126.8 143.88668 143.88666 1.1066240275 2459.4 122.68441000000001 169.50817 0.86286566 2451.6 142.51836 142.57684 1.22193844 2540.6000000000004 143.89334000000002 143.89336 1.1061793775000002
110 2244.0 253.05656 169.3376 0.5203177075 2428.8 138.32702 138.23637 0.9324754900000001 2143.3 141.37787 141.37785 0.9772456400000001 2478.8 121.01428000000001 167.91924 0.8634365199999999 2471.2 139.48272 139.54156999999998 1.0755171350000001 2561.3999999999996 141.38454 141.38456 0.9788842950000001
111 2262.3 251.25296000000003 166.91424 0.5176094075 2446.7 135.64333 135.55482 0.9354632475 2159.5 139.09337 139.09334 0.9764792200000001 2498.8 119.35331000000001 166.32184 0.8645923525000001 2491.3 136.59838 136.65738 1.0833982025 2582.4 139.10062 139.10064 0.9787563699999999
112 2280.6 249.55756 164.628 0.5152735825 2464.4 133.40453 133.31748 0.9577155574999999 2176.1000000000004 137.09884 137.09881 0.9944702525 2518.2 117.69307 164.71668 0.8640805475 2511.2 134.01782 134.07716 1.0978569699999998 2603.4 137.10532999999998 137.10535 0.998123015
113 2299.0 247.96285999999998 162.47021999999998 0.5132538575 2482.3 131.42811 131.34198 0.9607084725 2192.6000000000004 135.32301 135.32298 0.9986168275 2538.6 116.02556999999999 163.08849 0.8655810475 2533.1 131.62399 131.68377 1.093125505 2622.8 135.3299 135.32992 1.0002357175
114 2317.1 246.46126 160.42998 0.5114922375 2500.1000000000004 129.67155 129.58603 0.9573910175 2208.7 133.70525 133.70522 1.0036385525 2558.2 114.34636 161.44173999999998 0.8626627525 2553.0 129.51516 129.57522 0.94530939 2643.0 133.71121 133.71124 1.00512613
115 2335.8999999999996 245.04516999999998 158.49623 0.509933065 2517.5 128.09713 128.01208 0.9734299550000001 2225.3999999999996 132.24085 132.24081999999999 1.01147642 2578.2 112.64909999999999 159.76498 0.8640377825000001 2572.4 127.58823 127.64822 0.95553834 2663.2 132.24669 132.24671999999998 1.014304225
116 2354.4 243.70709 156.65861999999998 0.508523015 2535.6 126.68879 126.60405 0.9821483974999999 2241.6000000000004 130.88481 130.88477999999998 1.0138705475 2597.6 110.93372000000001 158.06394999999998 0.8580340750000001 2591.2 125.94406000000001 126.00395 0.9728328375 2683.2 130.89076 130.89078 1.017281225
117 2373.0 242.43970000000002 154.90684000000002 0.50721211 2553.2 125.40227 125.31775999999999 0.98680998 2258.0 129.63391000000001 129.63388 1.0231270575 2617.6 109.19469 156.327 0.8591485124999999 2610.6 124.47597 124.53572 0.9712404200000001 2704.0 129.64023 129.64026 1.02636942
118 2391.5 241.23589 153.23061 0.5059543475 2570.8 124.22664 124.14231000000001 0.99328848 2274.3999999999996 128.44649 128.44646 1.025012935 2637.0 107.43603999999999 154.56400000000002 0.851101555 2629.4 123.15648999999999 123.21623 0.9817299025 2723.6 128.45294 128.45297 1.0275710724999998
119 2410.1 240.08885 151.62068 0.5047080225 2588.4 123.12522 123.04086 0.9968031825 2290.8 127.32273 127.32269 1.03526009 2656.8 105.65286 152.76666 0.8520713149999999 2649.0 121.953 122.01297 0.9834431899999999 2744.5 127.32842 127.32845 1.037423455
120 2428.6 238.99213000000003 150.06754999999998 0.50343589 2606.0 122.09187 122.00750000000001 1.0039831825 2307.2 126.23033000000001 126.2303 1.0368437875 2676.4 103.85206 150.94497 0.8425888975 2667.8 120.85203 120.91221000000002 0.994188355 2765.6 126.23549 126.23552000000001 1.0378526849999998
121 2447.0 237.93963 148.56268 0.5021051049999999 2623.7 121.097 121.01253 1.0047453725 2323.3 125.17063 125.17060000000001 1.0451898575 2696.2 102.02931999999998 149.09337 0.8435261875 2687.2 119.81989 119.88029 0.9945851600000001 2786.3 125.17507 125.17510000000001 1.0472864225
122 2465.7 236.92564 147.10044 0.5006870750000001 2640.6 120.13889 120.05431000000002 1.014368395 2339.8 124.11707000000001 124.11704 1.0446216875 2715.8 100.19367 147.22487999999998 0.8329597200000001 2706.0 118.84701 118.90755000000001 1.004536715 2806.7 124.12201999999999 124.12205 1.0464497375000001
123 2484.0 235.94489 145.67306000000002 0.4991572675 2657.8999999999996 119.19375 119.10882000000001 1.01397939 2356.2 123.07486 123.07482999999999 1.0539952575 2735.6 98.34110000000001 145.33292 0.8340894825 2725.4 117.90686 117.96775 1.0038372625 2827.7 123.07942 123.07944 1.056594525
124 2503.5 234.99253 144.273 0.4974950025 2675.4 118.25918999999999 118.17379 1.0231274175 2372.5 122.02169 122.02167 1.052894755 2755.2 96.4822 143.42928 0.8228438000000001 2744.4 116.99466999999999 117.05597 1.01413877 2848.5 122.02651 122.02654000000001 1.0556650075
125 2521.6 234.06416 142.89392 0.49568325 2693.1 117.31817000000001 117.23238 1.0244784475000002 2389.2 120.96531 120.96528 1.0609367325 2775.0 94.61294 141.50902000000002 0.8245011525 2763.6 116.09172000000001 116.15344999999999 1.01225985 2869.0 120.97005000000001 120.97008 1.0635346650000002
126 2539.5 233.15579 141.53137 0.49370842 2710.8 116.37073000000001 116.28453999999999 1.0320179375 2405.8 119.88262999999999 119.8826 1.0632461575 2794.6 92.74496 139.58556000000002 0.81310351 2782.6 115.19515000000001 115.25727 1.0242807375 2890.2 119.88768 119.88771 1.0658075175
127 2557.8 232.26388 140.18122 0.49156015000000003 2729.2 115.40171000000001 115.31501 1.0324730400000002 2422.3 118.78842 118.78838999999999 1.06790338 2814.2 90.87393 137.65399 0.8157426499999999 2801.8 114.28885 114.35134 1.021953825 2911.2 118.79204 118.79208 1.07247135
128 2576.5 231.38532 138.83982 0.489231115 2747.1 114.41609 114.32885 1.0415803700000001 2438.7 117.65968999999998 117.65967 1.072705225 2834.0 89.01207 135.7271 0.8048008675000001 2821.0 113.37108 113.43405 1.0320469525 2931.8 117.66355 117.66359 1.072253305
129 2595.6 230.51738999999998 137.50235 0.48671679749999996 2765.0 113.4036 113.3158 1.0420562224999999 2454.9 116.51363 116.5136 1.0761822825 2853.6 87.15451 133.80117 0.8088343975 2840.0 112.43098 112.49436 1.0338973099999997 2952.2 116.51607 116.5161 1.0806203625
130 2614.5 229.65779 136.16627 0.48401532 2782.5 112.36657 112.27803 1.0527963525 2471.6 115.32981999999998 115.32979 1.0822433775 2873.4 85.31371999999999 131.88801 0.7987106175 2859.2 111.47198 111.5359 1.0418026125000002 2973.0 115.33354 115.33357000000001 1.0832870250000002
131 2633.5 228.8046 134.82804 0.4811272225 2799.9 111.30086 111.21182999999999 1.0504078825 2488.1 114.12961 114.12958 1.08250251 2892.8 83.48404000000001 129.98374 0.8043761824999999 2878.0 110.482 110.54642 1.0419645375 2993.3 114.13229 114.13231999999999 1.0896781825000001
132 2651.6 227.95624 133.48718 0.4780552875 2817.0 110.20672 110.11703 1.06119301 2504.5 112.89235 112.89232999999999 1.091721995 2912.8 81.67795000000001 128.09941 0.7955362675000001 2897.4 109.46758 109.53245999999999 1.051255285 3013.5 112.89667 112.89668999999999 1.0936250500000002
133 2670.0 227.11149 132.14253 0.47480434749999995 2834.1 109.08266 108.99242000000001 1.0591103225 2521.0 111.64046 111.64044 1.0927352874999998 2932.2 79.88888 126.22926 0.8044843025 2916.2 108.42031 108.48571 1.0505843949999998 3034.2 111.64232 111.64235000000001 1.0968979650000001
134 2687.8999999999996 226.26942 130.79291 0.47138113750000005 2851.2 107.93011999999999 107.83917 1.07627924 2537.3999999999996 110.34836 110.34833 1.100438175 2952.2 78.12948 124.38595 0.79960083 2935.6 107.34328 107.40929 1.0647186175 3054.8999999999996 110.35162 110.35165 1.1069751275000002
135 2705.8 225.42942 129.438 0.46779409 2867.8 106.74948 106.65777 1.07082825 2554.0 109.04453000000001 109.0445 1.10566929 2971.6 76.39211 122.56231 0.8146682000000001 2954.2 106.23490000000001 106.30148 1.06153742 3076.2 109.04778 109.04781 1.1102836825
136 2723.9 224.59114 128.07767 0.4640532025 2884.7 105.54075999999999 105.44826 1.0840995725 2570.1 107.70738 107.70734999999999 1.110689445 2991.6 74.6895 120.77255 0.8134907299999999 2973.6 105.09859 105.16572 1.06925327 3097.2 107.71024 107.71028000000001 1.114155925
137 2741.1000000000004 223.75446 126.71144 0.4601698175 2901.6000000000004 104.30717999999999 104.21394 1.0861947025 2586.2 106.35813999999999 106.35811 1.1140932675 3012.5 73.01178 119.00408999999999 0.7942149525 2992.4 103.93356 104.00136 1.0690001125 3118.2 106.36156 106.36159 1.1163782274999998
138 2758.5 222.91948000000002 125.33983 0.4561564775 2918.5 103.05190999999999 102.95804 1.08940249 2602.9 104.97936999999999 104.97934 1.1219738775 3032.6 71.42653 117.33349 0.7023085775 3011.8 102.7447 102.81318999999999 1.08040156 3139.1000000000004 104.98284 104.98286999999999 1.1250535975
139 2776.1000000000004 222.08648 123.96388999999999 0.4520267175 2935.2 101.76963 101.67496 1.0936819675 2619.1 103.59332 103.59329 1.1193963800000002 3052.4 69.91984000000001 115.74297999999999 0.69699695 3030.6 101.52923 101.59844 1.0822849475 3160.0 103.59817000000001 103.59819999999999 1.12316427
140 2792.8 221.25594 122.58425 0.44779488500000003 2951.6 100.47449 100.37896 1.0981601375 2635.8 102.18116 102.18113 1.1343258150000002 3072.6 68.52472 114.27684 0.69287094 3050.0 100.29709 100.36692 1.0891089600000001 3180.6 102.18628000000001 102.18630999999999 1.1332515575
141 2809.9 220.42842000000002 121.20232000000001 0.4434759525 2968.0 99.15528 99.05894 1.1018612275000002 2652.1 100.77275 100.77271999999999 1.128455365 3092.4 67.21746 112.90457 0.6897605675 3068.8 99.03927999999999 99.10981 1.0872458950000001 3201.3 100.77775 100.77778 1.1309551000000002
142 2827.1 219.60464 119.82004 0.43908533 2984.5 97.82759999999999 97.73038 1.107961865 2668.6000000000004 99.34313 99.34309999999999 1.134826895 3112.7 65.99356 111.62062 0.6876053175 3088.0 97.76947999999999 97.8407 1.1041506300000001 3222.5 99.34724 99.34728 1.1367552324999999
143 2844.9 218.78539999999998 118.43887000000001 0.43463870999999993 3000.6 96.48343 96.38537 1.1131978475000002 2685.2 97.92168000000001 97.92165 1.1372962625 3132.4 64.84813 110.42002000000001 0.6859488275 3107.0 96.48329000000001 96.55518000000001 1.0914690025 3243.8999999999996 97.92572999999999 97.92576 1.1403688225000002
144 2863.2 217.97155 117.06088 0.4301518975 3017.0 95.13533 95.03647000000001 1.1199831325 2701.3999999999996 96.485 96.48497 1.1464426174999998 3152.6 63.775800000000004 109.29556 0.684711775 3125.8 95.18285 95.25555 1.1148851275 3264.8 96.48956000000001 96.48958999999999 1.1467413425
145 2881.2 217.164 115.68745999999999 0.4256407525 3033.3 93.77641 93.67663 1.1177524199999997 2717.8999999999996 95.06192 95.06189 1.1435555574999998 3172.4 62.77104 108.24034999999999 0.6838084675 3145.4 93.87706 93.95049 1.1027537649999999 3285.6 95.06486000000001 95.06488999999999 1.14892204
146 2899.3999999999996 216.36368 114.31983 0.421121255 3049.5 92.41624999999999 92.31569999999999 1.1290911999999997 2734.3999999999996 93.62702999999999 93.62700000000001 1.1525684449999998 3192.4 61.82816 107.24907999999999 0.6831521325 3164.2 92.56157 92.63573 1.1237175775000001 3305.4 93.63118 93.63121000000001 1.1530966249999999
147 2917.6 215.57153 112.95979 0.416610025 3065.8999999999996 91.05430000000001 90.95275000000001 1.1237618299999999 2750.9 92.21334999999999 92.21332 1.150803745 3212.2 60.94142 106.314 0.682662465 3183.6 91.2454 91.32033 1.1075193349999999 3325.6 92.21566 92.21569 1.1527712474999998
148 2935.6000000000004 214.78848 111.60891000000001 0.41212609250000004 3082.0 89.69309 89.5907 1.14030865 2767.1000000000004 90.79274000000001 90.79271 1.161450875 3232.2 60.105090000000004 105.42770999999999 0.6822647449999999 3202.4 89.92327 89.99891 1.1361002475 3345.4 90.79554999999999 90.79560000000001 1.1627323675
149 2953.8 214.01544 110.26948 0.40769624750000005 3098.4 88.33992 88.23655 1.1274295875 2783.3 89.39832 89.39828 1.15472812 3252.2 59.31356 104.58446 0.681891085 3222.0 88.60861 88.68507 1.1177480375 3364.6 89.39999 89.40002000000001 1.1621497650000001
150 2972.4 213.25326 108.94203 0.4033707525 3114.6 86.98972 86.88542000000001 1.14109091 2799.8 87.99789000000001 87.99786 1.173269935 3272.6000000000004 58.5614 103.77705 0.6814811525 3240.8 87.28858 87.36591 1.1505294875 3384.4 88.00110000000001 88.00113 1.1741856800000001
151 2990.7 212.50278 107.62733 0.3992681925 3130.9 85.65379 85.54854 1.1358351574999999 2815.8 86.63002 86.62998999999999 1.1598351825 3292.4 57.8434 102.99960999999999 0.6809824375000001 3260.2 85.98638 86.06447 1.1224480075 3403.6 86.63272 86.63275 1.1684522625
152 3010.3999999999996 211.76477 106.32730000000001 0.39570506499999997 3147.6000000000004 84.32526 84.21914000000001 1.1517744425 2831.3999999999996 85.25948 85.25945 1.1712328375 3312.4 57.15465999999999 102.24775 0.6803502375 3279.2 84.68057999999999 84.75947 1.1551960525 3423.8 85.26389 85.26393 1.1701600699999999
153 3029.5 211.03993 105.04339000000002 0.393527785 3164.3 83.01491 82.90778 1.1408153 2847.8 83.92430999999999 83.92428000000001 1.1664934224999999 3333.1000000000004 56.49053 101.51593 0.6795474275000001 3298.6 83.39686 83.47648 1.1309156400000002 3443.4 83.92522 83.92525 1.1691068574999999
154 3048.3 210.32898999999998 103.77691 0.39486855000000004 3182.5 81.71309000000001 81.60503 1.1413477625000001 2864.8 82.59214 82.59211 1.16951216 3353.4 55.84676 100.79954000000001 0.6785440675 3319.1 82.11467 82.19508 1.1397400725 3464.8999999999996 82.59446 82.5945 1.169625125
155 3066.3 209.63274 102.53116 0.40355160249999994 3199.3 80.52185 80.41429 1.02000493 2880.4 81.38151 81.38148 1.0511050825 3373.6 55.2194 100.09344 0.677316865 3338.8 80.94336 81.02447000000001 1.0220450925 3485.3999999999996 81.38236 81.38239 1.0591210275
